电影类别,备案立项号,片名,备案单位,编剧,备案结果,备案地,梗概,公示日期,公示批次名称,备案详细页链接,公示批次链接
故事影片,影剧备字〔2021〕第1581号,月明梨花上,汉乐映画（北京）影业有限公司,洪帆,同意拍摄,北京市,侯玉兰十八岁参军，复员后又支边新疆，风风火火把一辈子热情精力全都奉献给了工作和身边每个人，自己却一直单身。退休后被已成家的养子接到了北京，老战友老同事都说她有福气，玉兰却为自己的身后事忧心忡忡……,2021-06-04,国家电影局关于2021年4月全国电影剧本（梗概）  备案、立项公示的通知-电影备案立项公示-国家电影局,http://www.chinafilm.gov.cn/chinafilm/utils/serviceContent.shtml?ID=56321,http://www.chinafilm.gov.cn/chinafilm/contents/167/3470.shtml
故事影片,影剧备字〔2021〕第1539号,穿越魔鬼城,和美影业有限公司,刘昊岩、米酒,同意拍摄,北京市,1954年，一支8人组成的女子勘探队深入沙漠勘探石油，危险重重下，女孩们勇敢地与恶劣天气和地质环境作斗争，为了保护珍贵资料能够准确传达回大部队，女孩们献出了宝贵的生命。,2021-06-04,国家电影局关于2021年4月全国电影剧本（梗概）  备案、立项公示的通知-电影备案立项公示-国家电影局,http://www.chinafilm.gov.cn/chinafilm/utils/serviceContent.shtml?ID=56322,http://www.chinafilm.gov.cn/chinafilm/contents/167/3470.shtml
故事影片,影剧备字〔2021〕第1660号,星期六,华夏太禾集团有限公司,王统,同意拍摄,北京市,丧偶父亲王今夕，把儿子王凯抚养成人时却发现得了阿尔茨海默症，儿子有能力报恩父亲时父亲却不认识儿子，影片以“礼拜六”父亲等儿子回家贯穿全片体现亲情的无私和伟大，感召我们及时行孝多陪伴父母别子欲养而亲不待,2021-06-04,国家电影局关于2021年4月全国电影剧本（梗概）  备案、立项公示的通知-电影备案立项公示-国家电影局,http://www.chinafilm.gov.cn/chinafilm/utils/serviceContent.shtml?ID=56323,http://www.chinafilm.gov.cn/chinafilm/contents/167/3470.shtml
故事影片,影剧备字〔2021〕第1669号,鲤鱼,华兴艺合国际文化发展（北京）有限公司,李华彤,同意拍摄,北京市,一对中年夫妇，妻子患了绝症，丈夫既要照顾两个孩子，还要努力挣钱负担妻子高额的治疗费用。在一次飞车赛中出了事故，高位截瘫。妻子毅然担起了重任，支撑起了这个患难家庭。,2021-06-04,国家电影局关于2021年4月全国电影剧本（梗概）  备案、立项公示的通知-电影备案立项公示-国家电影局,http://www.chinafilm.gov.cn/chinafilm/utils/serviceContent.shtml?ID=56324,http://www.chinafilm.gov.cn/chinafilm/contents/167/3470.shtml
故事影片,影剧备字〔2021〕第1557号,波涛如怒,华影银河国际影视文化（北京）有限公司,李柯,同意拍摄,北京市,本影片讲述了明朝末年一伙海盗流窜至沿海渔村作恶。我沿海民众与当地驻军同仇敌忾、团结一心、无谓牺牲，共同抵抗海盗的英勇故事。,2021-06-04,国家电影局关于2021年4月全国电影剧本（梗概）  备案、立项公示的通知-电影备案立项公示-国家电影局,http://www.chinafilm.gov.cn/chinafilm/utils/serviceContent.shtml?ID=56325,http://www.chinafilm.gov.cn/chinafilm/contents/167/3470.shtml
故事影片,影剧备字〔2021〕第1558号,踏虎屠龙,华影银河国际影视文化（北京）有限公司,李柯,同意拍摄,北京市,侠女东方燕为追查被匪徒劫掠的儿子及多名失踪儿童的下落，无畏强敌、独闯虎穴龙潭与众多匪徒展开搏命厮杀，她在查案的同时发现了一个惊天的阴谋。东方燕联合正义之士最终救出了全部儿童并严惩了恶人。,2021-06-04,国家电影局关于2021年4月全国电影剧本（梗概）  备案、立项公示的通知-电影备案立项公示-国家电影局,http://www.chinafilm.gov.cn/chinafilm/utils/serviceContent.shtml?ID=56326,http://www.chinafilm.gov.cn/chinafilm/contents/167/3470.shtml
故事影片,影剧备字〔2021〕第1655号,微光闪耀,领高红承教育科技有限公司,邱琦琦,同意拍摄,北京市,王哲陪爷爷体检，得知爷爷不久人世，爷爷却又未完成的愿望--把家乡的特产卖出去，帮乡亲们致富。在这之中他们被一股奇妙的情感和精神链接在了一起，村里的人兴奋地走出山沟，奔向希望与未来。,2021-06-04,国家电影局关于2021年4月全国电影剧本（梗概）  备案、立项公示的通知-电影备案立项公示-国家电影局,http://www.chinafilm.gov.cn/chinafilm/utils/serviceContent.shtml?ID=56327,http://www.chinafilm.gov.cn/chinafilm/contents/167/3470.shtml
故事影片,影剧备字〔2021〕第1653号,云上摇滚,美丽雨文化传媒（北京）有限公司,成孝湜,同意拍摄,北京市,师大音乐系毕业的林明，迷茫在音乐生涯的十字路口。心灰意冷的他抱着把吉他来到贵州海拔最高的云上小学，这所贫困山区的希望小学给了他新的希望，第一支由孩子们组成的摇滚乐队成立了。,2021-06-04,国家电影局关于2021年4月全国电影剧本（梗概）  备案、立项公示的通知-电影备案立项公示-国家电影局,http://www.chinafilm.gov.cn/chinafilm/utils/serviceContent.shtml?ID=56328,http://www.chinafilm.gov.cn/chinafilm/contents/167/3470.shtml
故事影片,影剧备字〔2021〕第1693号,断翎逐仇,盛尚传媒广告（北京）有限公司,陆威,同意拍摄,北京市,兰儿目睹了一场对父亲及朋友的谋杀。由于是唯一的目击者，她成了必须被杀掉灭口的对象。在父亲的兄弟的帮助下，她惊险逃过了多次追杀。最终，长大成人的兰儿干掉坏人罗洪甫，替父亲报了仇。,2021-06-04,国家电影局关于2021年4月全国电影剧本（梗概）  备案、立项公示的通知-电影备案立项公示-国家电影局,http://www.chinafilm.gov.cn/chinafilm/utils/serviceContent.shtml?ID=56329,http://www.chinafilm.gov.cn/chinafilm/contents/167/3470.shtml
故事影片,影剧备字〔2021〕第1564号,拳如我心,天海世纪（北京）影视传媒有限公司,王一楠,同意拍摄,北京市,外卖骑手耿直的真实身份是一家拳馆的老板，在一场比赛因对手设局而失利。为重拾信心和找回拳馆名誉，耿直在朋友和前辈帮助下开始训练。通过一系列比赛和考验，耿直击败怀有不良居心的对手，夺回了名誉和地位。,2021-06-04,国家电影局关于2021年4月全国电影剧本（梗概）  备案、立项公示的通知-电影备案立项公示-国家电影局,http://www.chinafilm.gov.cn/chinafilm/utils/serviceContent.shtml?ID=56330,http://www.chinafilm.gov.cn/chinafilm/contents/167/3470.shtml
故事影片,影剧备字〔2021〕第1541号,我的实习老师,鑫奕祥龙国际文化传媒（北京）有限公司,季明杰,同意拍摄,北京市,吕霞和同学陈红一起到一所专门从事问题少年教育的五十二中实习。实习结束，当吕霞准备离开的时候他们全体剃了光头，决心洗心革面，重新做一名好学生。,2021-06-04,国家电影局关于2021年4月全国电影剧本（梗概）  备案、立项公示的通知-电影备案立项公示-国家电影局,http://www.chinafilm.gov.cn/chinafilm/utils/serviceContent.shtml?ID=56331,http://www.chinafilm.gov.cn/chinafilm/contents/167/3470.shtml
故事影片,影剧备字〔2021〕第1642号,战胜,星光灿烂影业（北京）有限公司,魏楠,同意拍摄,北京市,诸墨时期，东闻王与西吕王一场大战，最终闻王兵败身死。闻王门客廉起，自此踏上了为主报仇之路。历经艰难险阻，廉起逐渐接近了复仇对象吕王。但在这一过程中，他开始慢慢理解到忠义的真谛.,2021-06-04,国家电影局关于2021年4月全国电影剧本（梗概）  备案、立项公示的通知-电影备案立项公示-国家电影局,http://www.chinafilm.gov.cn/chinafilm/utils/serviceContent.shtml?ID=56332,http://www.chinafilm.gov.cn/chinafilm/contents/167/3470.shtml
故事影片,影剧备字〔2021〕第1563号,精灵城杀人事件,中森旅游文化有限公司,辛华,同意拍摄,北京市,人类开始了星际大开发，林森公司申请建设了精灵城，人类在精灵城里可以享受美景，纸醉金迷，但一系列的案件慢慢暴露出了很多问题。,2021-06-04,国家电影局关于2021年4月全国电影剧本（梗概）  备案、立项公示的通知-电影备案立项公示-国家电影局,http://www.chinafilm.gov.cn/chinafilm/utils/serviceContent.shtml?ID=56333,http://www.chinafilm.gov.cn/chinafilm/contents/167/3470.shtml
故事影片,影剧备字〔2021〕第1540号,佳偶天成,中影誉都文化传媒（北京）有限公司,贾延鹏,同意拍摄,北京市,薛寻义为救大臣之女误杀尚书之子，其母要求判官处决薛。丫鬟谎称薛是大臣女婿，判官听信改判邀功。大臣为保全密信判官让其除掉薛。丫鬟偷梁换柱，改了书信内容，让全天下知晓大臣高调认婿，惊动皇帝赐婚，阖家欢乐。,2021-06-04,国家电影局关于2021年4月全国电影剧本（梗概）  备案、立项公示的通知-电影备案立项公示-国家电影局,http://www.chinafilm.gov.cn/chinafilm/utils/serviceContent.shtml?ID=56334,http://www.chinafilm.gov.cn/chinafilm/contents/167/3470.shtml
故事影片,影剧备字〔2021〕第1671号,白羽之光,自由影业（北京）有限公司,唐宁,同意拍摄,北京市,《白羽之光》描写了天才羽毛球手余晓光因为与父亲的决裂而放弃羽毛球运动，大学里遇到了一群对羽毛球极度热爱的朋友，在朋友们的关心和爱护之下，余晓光重拾球拍，再返球场，最后终于找回了自我，找回了集体的故事。,2021-06-04,国家电影局关于2021年4月全国电影剧本（梗概）  备案、立项公示的通知-电影备案立项公示-国家电影局,http://www.chinafilm.gov.cn/chinafilm/utils/serviceContent.shtml?ID=56335,http://www.chinafilm.gov.cn/chinafilm/contents/167/3470.shtml
故事影片,影剧备字〔2021〕第1572号,静夏如歌,凤九影业（平潭）有限公司,赵锐,同意拍摄,福建省,十年前逃婚离家出走的觉启与现任妻子离婚要把六岁的儿子小宇送到大哥觉生家暂住一个夏天，他才知道当年逃婚抛下的女人正是如今觉生的妻子凤芝。觉启、觉生、小宇和凤芝在这样一个夏天每个人面对生活都在寻找自己答案,2021-06-04,国家电影局关于2021年4月全国电影剧本（梗概）  备案、立项公示的通知-电影备案立项公示-国家电影局,http://www.chinafilm.gov.cn/chinafilm/utils/serviceContent.shtml?ID=56336,http://www.chinafilm.gov.cn/chinafilm/contents/167/3470.shtml
故事影片,影剧备字〔2021〕第1574号,今日我独行,福建省月氏影业有限公司,唐明智,同意拍摄,福建省,影片讲述了一位中年男人为了完成亡妻遗愿，在前往亡妻故乡的旅程中与许多不同地方的人相遇而发生的一系列故事,2021-06-04,国家电影局关于2021年4月全国电影剧本（梗概）  备案、立项公示的通知-电影备案立项公示-国家电影局,http://www.chinafilm.gov.cn/chinafilm/utils/serviceContent.shtml?ID=56337,http://www.chinafilm.gov.cn/chinafilm/contents/167/3470.shtml
故事影片,影剧备字〔2021〕第1575号,绿皮车书店,福建省月氏影业有限公司,唐明智,同意拍摄,福建省,故事讲述了单身女人宋如意在丈夫生病去世后，重新回到丈夫的故乡，顶住周围人的反对在小镇上开书店，帮助孩子们学会阅读和写作的故事,2021-06-04,国家电影局关于2021年4月全国电影剧本（梗概）  备案、立项公示的通知-电影备案立项公示-国家电影局,http://www.chinafilm.gov.cn/chinafilm/utils/serviceContent.shtml?ID=56338,http://www.chinafilm.gov.cn/chinafilm/contents/167/3470.shtml
故事影片,影剧备字〔2021〕第1721号,田园午后静谧的阳光,福建省月氏影业有限公司,唐明智,同意拍摄,福建省,讲述了一对老夫老妻离开城市，搬到乡下故居，一起种菜，一起饲养小动物，相濡以沫、无比恩爱、互相搀扶一起度过晚年的故事,2021-06-04,国家电影局关于2021年4月全国电影剧本（梗概）  备案、立项公示的通知-电影备案立项公示-国家电影局,http://www.chinafilm.gov.cn/chinafilm/utils/serviceContent.shtml?ID=56339,http://www.chinafilm.gov.cn/chinafilm/contents/167/3470.shtml
故事影片,影剧备字〔2021〕第1591号,以太：你是琉璃,金文俊影业（厦门）有限公司,金文俊,同意拍摄,福建省,孤僻的大学新生高翔在初入校园时邂逅了校友炎左。当两人互生情愫时，却发现于炎左早已在多年前离世。为寻回所爱，高翔需借助“神明的指引”，去修正那条被修改的时间线。但这会让对方存在过的记忆，被彻底抹去。,2021-06-04,国家电影局关于2021年4月全国电影剧本（梗概）  备案、立项公示的通知-电影备案立项公示-国家电影局,http://www.chinafilm.gov.cn/chinafilm/utils/serviceContent.shtml?ID=56340,http://www.chinafilm.gov.cn/chinafilm/contents/167/3470.shtml
故事影片,影剧备字〔2021〕第1625号,潜梦特攻队,金文俊影业（厦门）有限公司,金文俊,同意拍摄,福建省,一个天赋异禀的心理学博士为赴昔日同窗之约回到故土；不料迎接他的却是一场由一众旧友精心布局的催眠大戏。于是乎，一场关于少年旧梦与故乡热土的奇幻旅程，在充满烟火气的梦境中，缓缓拉开序幕。,2021-06-04,国家电影局关于2021年4月全国电影剧本（梗概）  备案、立项公示的通知-电影备案立项公示-国家电影局,http://www.chinafilm.gov.cn/chinafilm/utils/serviceContent.shtml?ID=56341,http://www.chinafilm.gov.cn/chinafilm/contents/167/3470.shtml
